STATEFP20_x,COUNTYFP20_x,VTDST20_x,GEOID20,VTDI20_x,NAME20,NAMELSAD20_x,LSAD20_x,MTFCC20_x,FUNCSTAT20_x,OBJECTID_x,PRECINCTID_x,COUNTYFIPS_x,MCDFIPS_x,WARD_x,PRECINCT_x,jurisdiction_name,jurisdiction_fips
26,141,141015,26141141015,A,1416924000001,Voting District 1416924000001,V1,G5240,N,3219,WP-141-69240-00001,141,69240,00,001,ROGERS TOWNSHIP,2614169240
26,141,141016,26141141016,A,1416926000001,Voting District 1416926000001,V1,G5240,N,3220,WP-141-69260-00001,141,69260,00,001,ROGERS CITY,2614169260
26,143,143001,26143143001,A,1430432000001,Voting District 1430432000001,V1,G5240,N,3222,WP-143-04320-00001,143,04320,00,001,AU SABLE TOWNSHIP,2614304320
26,143,143002,26143143002,A,1430472000001,Voting District 1430472000001,V1,G5240,N,3223,WP-143-04720-00001,143,04720,00,001,BACKUS TOWNSHIP,2614304720
26,143,143003,26143143003,A,1432164000001,Voting District 1432164000001,V1,G5240,N,3224,WP-143-21640-00001,143,21640,00,001,DENTON TOWNSHIP,2614321640
26,143,143004,26143143004,A,1432164000002,Voting District 1432164000002,V1,G5240,N,3225,WP-143-21640-00002,143,21640,00,002,DENTON TOWNSHIP,2614321640
26,143,143005,26143143005,A,1433196000001,Voting District 1433196000001,V1,G5240,N,3226,WP-143-31960-00001,143,31960,00,001,GERRISH TOWNSHIP,2614331960
26,143,143006,26143143006,A,1433802000001,Voting District 1433802000001,V1,G5240,N,3227,WP-143-38020-00001,143,38020,00,001,HIGGINS TOWNSHIP,2614338020
26,143,143007,26143143007,A,1434440000001,Voting District 1434440000001,V1,G5240,N,3228,WP-143-44400-00001,143,44400,00,001,LAKE TOWNSHIP,2614344400
26,143,143008,26143143008,A,1434984000001,Voting District 1434984000001,V1,G5240,N,3229,WP-143-49840-00001,143,49840,00,001,LYON TOWNSHIP,2614349840
26,143,143009,26143143009,A,1435178000001,Voting District 1435178000001,V1,G5240,N,3230,WP-143-51780-00001,143,51780,00,001,MARKEY TOWNSHIP,2614351780
26,143,143010,26143143010,A,1435698000001,Voting District 1435698000001,V1,G5240,N,3231,WP-143-56980-00001,143,56980,00,001,NESTER TOWNSHIP,2614356980
26,143,143011,26143143011,A,1436820000001,Voting District 1436820000001,V1,G5240,N,3232,WP-143-68200-00001,143,68200,00,001,RICHFIELD TOWNSHIP,2614368200
26,143,143012,26143143012,A,1436820000002,Voting District 1436820000002,V1,G5240,N,3233,WP-143-68200-00002,143,68200,00,002,RICHFIELD TOWNSHIP,2614368200
26,143,143013,26143143013,A,1436956000001,Voting District 1436956000001,V1,G5240,N,3234,WP-143-69560-00001,143,69560,00,001,ROSCOMMON TOWNSHIP,2614369560
26,143,143014,26143143014,A,1436956000002,Voting District 1436956000002,V1,G5240,N,3235,WP-143-69560-00002,143,69560,00,002,ROSCOMMON TOWNSHIP,2614369560
26,145,145001,26145145001,A,1450092000001,Voting District 1450092000001,V1,G5240,N,3236,WP-145-00920-00001,145,00920,00,001,ALBEE TOWNSHIP,2614500920
26,145,145002,26145145002,A,1450856000001,Voting District 1450856000001,V1,G5240,N,3237,WP-145-08560-00001,145,08560,00,001,BIRCH RUN TOWNSHIP,2614508560
26,145,145003,26145145003,A,1450856000002,Voting District 1450856000002,V1,G5240,N,3238,WP-145-08560-00002,145,08560,00,002,BIRCH RUN TOWNSHIP,2614508560
26,145,145004,26145145004,A,1450856000003,Voting District 1450856000003,V1,G5240,N,3239,WP-145-08560-00003,145,08560,00,003,BIRCH RUN TOWNSHIP,2614508560
26,145,145005,26145145005,A,1450940000001,Voting District 1450940000001,V1,G5240,N,3240,WP-145-09400-00001,145,09400,00,001,BLUMFIELD TOWNSHIP,2614509400
26,145,145006,26145145006,A,1450994000001,Voting District 1450994000001,V1,G5240,N,3241,WP-145-09940-00001,145,09940,00,001,BRADY TOWNSHIP,2614509940
26,145,145007,26145145007,A,1451010000001,Voting District 1451010000001,V1,G5240,N,3242,WP-145-10100-00001,145,10100,00,001,BRANT TOWNSHIP,2614510100
26,145,145008,26145145008,A,1451046000001,Voting District 1451046000001,V1,G5240,N,3243,WP-145-10460-00001,145,10460,00,001,BRIDGEPORT TOWNSHIP,2614510460
26,145,145009,26145145009,A,1451046000002,Voting District 1451046000002,V1,G5240,N,3244,WP-145-10460-00002,145,10460,00,002,BRIDGEPORT TOWNSHIP,2614510460
26,145,145010,26145145010,A,1451046000003,Voting District 1451046000003,V1,G5240,N,3245,WP-145-10460-00003,145,10460,00,003,BRIDGEPORT TOWNSHIP,2614510460
26,145,145011,26145145011,A,1451046000004,Voting District 1451046000004,V1,G5240,N,3246,WP-145-10460-00004,145,10460,00,004,BRIDGEPORT TOWNSHIP,2614510460
26,145,145012,26145145012,A,1451046000005,Voting District 1451046000005,V1,G5240,N,3247,WP-145-10460-00005,145,10460,00,005,BRIDGEPORT TOWNSHIP,2614510460
26,145,145013,26145145013,A,1451156000001,Voting District 1451156000001,V1,G5240,N,3248,WP-145-11560-00001,145,11560,00,001,BUENA VISTA TOWNSHIP,2614511560
26,145,145014,26145145014,A,1451156000002,Voting District 1451156000002,V1,G5240,N,3249,WP-145-11560-00002,145,11560,00,002,BUENA VISTA TOWNSHIP,2614511560
26,145,145015,26145145015,A,1451156000003,Voting District 1451156000003,V1,G5240,N,3250,WP-145-11560-00003,145,11560,00,003,BUENA VISTA TOWNSHIP,2614511560
26,145,145016,26145145016,A,1451156000004,Voting District 1451156000004,V1,G5240,N,3251,WP-145-11560-00004,145,11560,00,004,BUENA VISTA TOWNSHIP,2614511560
26,145,145017,26145145017,A,1451156000005,Voting District 1451156000005,V1,G5240,N,3252,WP-145-11560-00005,145,11560,00,005,BUENA VISTA TOWNSHIP,2614511560
26,145,145018,26145145018,A,1451354000001,Voting District 1451354000001,V1,G5240,N,3253,WP-145-13540-00001,145,13540,00,001,CARROLLTON TOWNSHIP,2614513540
26,145,145019,26145145019,A,1451354000002,Voting District 1451354000002,V1,G5240,N,3254,WP-145-13540-00002,145,13540,00,002,CARROLLTON TOWNSHIP,2614513540
26,145,145020,26145145020,A,1451466000001,Voting District 1451466000001,V1,G5240,N,3255,WP-145-14660-00001,145,14660,00,001,CHAPIN TOWNSHIP,2614514660
26,145,145021,26145145021,A,1451516000001,Voting District 1451516000001,V1,G5240,N,4789,WP-145-15160-00001,145,15160,00,001,CHESANING TOWNSHIP,2614515160
26,145,145022,26145145022,A,1451516000002,Voting District 1451516000002,V1,G5240,N,4788,WP-145-15160-00002,145,15160,00,002,CHESANING TOWNSHIP,2614515160
26,145,145023,26145145023,A,1453020000001,Voting District 1453020000001,V1,G5240,N,4791,WP-145-30200-00001,145,30200,00,001,FRANKENMUTH CITY,2614530200
26,145,145024,26145145024,A,1453020000002,Voting District 1453020000002,V1,G5240,N,3256,WP-145-30200-00002,145,30200,00,002,FRANKENMUTH CITY,2614530200
26,145,145025,26145145025,A,1453022000001,Voting District 1453022000001,V1,G5240,N,4792,WP-145-30220-00001,145,30220,00,001,FRANKENMUTH TOWNSHIP,2614530220
26,145,145026,26145145026,A,1453072000001,Voting District 1453072000001,V1,G5240,N,3257,WP-145-30720-00001,145,30720,00,001,FREMONT TOWNSHIP,2614530720
26,145,145027,26145145027,A,1454148000001,Voting District 1454148000001,V1,G5240,N,3258,WP-145-41480-00001,145,41480,00,001,JAMES TOWNSHIP,2614541480
26,145,145028,26145145028,A,1454190000001,Voting District 1454190000001,V1,G5240,N,3259,WP-145-41900-00001,145,41900,00,001,JONESFIELD TOWNSHIP,2614541900
26,145,145029,26145145029,A,1454380000001,Voting District 1454380000001,V1,G5240,N,3260,WP-145-43800-00001,145,43800,00,001,KOCHVILLE TOWNSHIP,2614543800
26,145,145030,26145145030,A,1454456000001,Voting District 1454456000001,V1,G5240,N,3261,WP-145-44560-00001,145,44560,00,001,LAKEFIELD TOWNSHIP,2614544560
26,145,145031,26145145031,A,1455106000001,Voting District 1455106000001,V1,G5240,N,3262,WP-145-51060-00001,145,51060,00,001,MAPLE GROVE TOWNSHIP,2614551060
26,145,145032,26145145032,A,1455170000001,Voting District 1455170000001,V1,G5240,N,3263,WP-145-51700-00001,145,51700,00,001,MARION TOWNSHIP,2614551700
26,145,145033,26145145033,A,1456834000001,Voting District 1456834000001,V1,G5240,N,3264,WP-145-68340-00001,145,68340,00,001,RICHLAND TOWNSHIP,2614568340
26,145,145034,26145145034,A,1456834000002,Voting District 1456834000002,V1,G5240,N,3265,WP-145-68340-00002,145,68340,00,002,RICHLAND TOWNSHIP,2614568340
26,145,145035,26145145035,A,1457052000001,Voting District 1457052000001,V1,G5240,N,3266,WP-145-70520-00001,145,70520,00,001,SAGINAW CITY,2614570520
26,145,145036,26145145036,A,1457052000002,Voting District 1457052000002,V1,G5240,N,3267,WP-145-70520-00002,145,70520,00,002,SAGINAW CITY,2614570520
26,145,145037,26145145037,A,1457052000003,Voting District 1457052000003,V1,G5240,N,3268,WP-145-70520-00003,145,70520,00,003,SAGINAW CITY,2614570520
26,145,145038,26145145038,A,1457052000004,Voting District 1457052000004,V1,G5240,N,3269,WP-145-70520-00004,145,70520,00,004,SAGINAW CITY,2614570520
26,145,145039,26145145039,A,1457052000005,Voting District 1457052000005,V1,G5240,N,3270,WP-145-70520-00005,145,70520,00,005,SAGINAW CITY,2614570520
26,145,145040,26145145040,A,1457052000006,Voting District 1457052000006,V1,G5240,N,3271,WP-145-70520-00006,145,70520,00,006,SAGINAW CITY,2614570520
26,145,145041,26145145041,A,1457052000007,Voting District 1457052000007,V1,G5240,N,3272,WP-145-70520-00007,145,70520,00,007,SAGINAW CITY,2614570520
26,145,145042,26145145042,A,1457052000008,Voting District 1457052000008,V1,G5240,N,3273,WP-145-70520-00008,145,70520,00,008,SAGINAW CITY,2614570520
26,145,145043,26145145043,A,1457052000009,Voting District 1457052000009,V1,G5240,N,3274,WP-145-70520-00009,145,70520,00,009,SAGINAW CITY,2614570520
26,145,145044,26145145044,A,1457052000010,Voting District 1457052000010,V1,G5240,N,3275,WP-145-70520-00010,145,70520,00,010,SAGINAW CITY,2614570520
26,145,145045,26145145045,A,1457052000011,Voting District 1457052000011,V1,G5240,N,3276,WP-145-70520-00011,145,70520,00,011,SAGINAW CITY,2614570520
26,145,145046,26145145046,A,1457052000012,Voting District 1457052000012,V1,G5240,N,3277,WP-145-70520-00012,145,70520,00,012,SAGINAW CITY,2614570520
26,145,145047,26145145047,A,1457052000013,Voting District 1457052000013,V1,G5240,N,3278,WP-145-70520-00013,145,70520,00,013,SAGINAW CITY,2614570520
26,145,145048,26145145048,A,1457052000014,Voting District 1457052000014,V1,G5240,N,3279,WP-145-70520-00014,145,70520,00,014,SAGINAW CITY,2614570520
26,145,145049,26145145049,A,1457052000015,Voting District 1457052000015,V1,G5240,N,3280,WP-145-70520-00015,145,70520,00,015,SAGINAW CITY,2614570520
26,145,145050,26145145050,A,1457052000016,Voting District 1457052000016,V1,G5240,N,3281,WP-145-70520-00016,145,70520,00,016,SAGINAW CITY,2614570520
26,145,145051,26145145051,A,1457054000001,Voting District 1457054000001,V1,G5240,N,3282,WP-145-70540-00001,145,70540,00,001,SAGINAW TOWNSHIP,2614570540
26,145,145052,26145145052,A,1457054000002,Voting District 1457054000002,V1,G5240,N,3283,WP-145-70540-00002,145,70540,00,002,SAGINAW TOWNSHIP,2614570540
26,145,145053,26145145053,A,1457054000003,Voting District 1457054000003,V1,G5240,N,3284,WP-145-70540-00003,145,70540,00,003,SAGINAW TOWNSHIP,2614570540
26,145,145054,26145145054,A,1457054000004,Voting District 1457054000004,V1,G5240,N,3285,WP-145-70540-00004,145,70540,00,004,SAGINAW TOWNSHIP,2614570540
26,145,145055,26145145055,A,1457054000005,Voting District 1457054000005,V1,G5240,N,3286,WP-145-70540-00005,145,70540,00,005,SAGINAW TOWNSHIP,2614570540
26,145,145056,26145145056,A,1457054000006,Voting District 1457054000006,V1,G5240,N,3287,WP-145-70540-00006,145,70540,00,006,SAGINAW TOWNSHIP,2614570540
26,145,145057,26145145057,A,1457054000007,Voting District 1457054000007,V1,G5240,N,3288,WP-145-70540-00007,145,70540,00,007,SAGINAW TOWNSHIP,2614570540
26,145,145058,26145145058,A,1457054000008,Voting District 1457054000008,V1,G5240,N,3289,WP-145-70540-00008,145,70540,00,008,SAGINAW TOWNSHIP,2614570540
26,145,145059,26145145059,A,1457054000009,Voting District 1457054000009,V1,G5240,N,3290,WP-145-70540-00009,145,70540,00,009,SAGINAW TOWNSHIP,2614570540
26,145,145060,26145145060,A,1457054000010,Voting District 1457054000010,V1,G5240,N,3291,WP-145-70540-00010,145,70540,00,010,SAGINAW TOWNSHIP,2614570540
26,145,145061,26145145061,A,1457054000011,Voting District 1457054000011,V1,G5240,N,3292,WP-145-70540-00011,145,70540,00,011,SAGINAW TOWNSHIP,2614570540
26,145,145062,26145145062,A,1457054000012,Voting District 1457054000012,V1,G5240,N,3293,WP-145-70540-00012,145,70540,00,012,SAGINAW TOWNSHIP,2614570540
26,145,145063,26145145063,A,1457054000013,Voting District 1457054000013,V1,G5240,N,3294,WP-145-70540-00013,145,70540,00,013,SAGINAW TOWNSHIP,2614570540
26,145,145064,26145145064,A,1457054000014,Voting District 1457054000014,V1,G5240,N,3295,WP-145-70540-00014,145,70540,00,014,SAGINAW TOWNSHIP,2614570540
26,145,145065,26145145065,A,1457054000015,Voting District 1457054000015,V1,G5240,N,3296,WP-145-70540-00015,145,70540,00,015,SAGINAW TOWNSHIP,2614570540
26,145,145066,26145145066,A,1457054000016,Voting District 1457054000016,V1,G5240,N,3297,WP-145-70540-00016,145,70540,00,016,SAGINAW TOWNSHIP,2614570540
26,145,145067,26145145067,A,1457066000001,Voting District 1457066000001,V1,G5240,N,3298,WP-145-70660-00001,145,70660,00,001,ST. CHARLES TOWNSHIP,2614570660
26,145,145068,26145145068,A,1457066000002,Voting District 1457066000002,V1,G5240,N,3299,WP-145-70660-00002,145,70660,00,002,ST. CHARLES TOWNSHIP,2614570660
26,145,145069,26145145069,A,1457548000001,Voting District 1457548000001,V1,G5240,N,3300,WP-145-75480-00001,145,75480,00,001,SPAULDING TOWNSHIP,2614575480
26,145,145070,26145145070,A,1457766000001,Voting District 1457766000001,V1,G5240,N,3301,WP-145-77660-00001,145,77660,00,001,SWAN CREEK TOWNSHIP,2614577660
26,145,145071,26145145071,A,1457910000001,Voting District 1457910000001,V1,G5240,N,3302,WP-145-79100-00001,145,79100,00,001,TAYMOUTH TOWNSHIP,2614579100
26,145,145072,26145145072,A,1457910000002,Voting District 1457910000002,V1,G5240,N,3303,WP-145-79100-00002,145,79100,00,002,TAYMOUTH TOWNSHIP,2614579100
26,145,145073,26145145073,A,1457952000001,Voting District 1457952000001,V1,G5240,N,3304,WP-145-79520-00001,145,79520,00,001,THOMAS TOWNSHIP,2614579520
26,145,145074,26145145074,A,1457952000002,Voting District 1457952000002,V1,G5240,N,3305,WP-145-79520-00002,145,79520,00,002,THOMAS TOWNSHIP,2614579520
26,145,145075,26145145075,A,1457952000003,Voting District 1457952000003,V1,G5240,N,3306,WP-145-79520-00003,145,79520,00,003,THOMAS TOWNSHIP,2614579520
26,145,145076,26145145076,A,1457952000004,Voting District 1457952000004,V1,G5240,N,3307,WP-145-79520-00004,145,79520,00,004,THOMAS TOWNSHIP,2614579520
26,145,145077,26145145077,A,1457952000005,Voting District 1457952000005,V1,G5240,N,3308,WP-145-79520-00005,145,79520,00,005,THOMAS TOWNSHIP,2614579520
26,145,145078,26145145078,A,1457952000006,Voting District 1457952000006,V1,G5240,N,3309,WP-145-79520-00006,145,79520,00,006,THOMAS TOWNSHIP,2614579520
26,145,145079,26145145079,A,1457952000007,Voting District 1457952000007,V1,G5240,N,3310,WP-145-79520-00007,145,79520,00,007,THOMAS TOWNSHIP,2614579520
26,145,145080,26145145080,A,1457984000001,Voting District 1457984000001,V1,G5240,N,3311,WP-145-79840-00001,145,79840,00,001,TITTABAWASSEE TOWNSHIP,2614579840
26,145,145081,26145145081,A,1457984000002,Voting District 1457984000002,V1,G5240,N,3312,WP-145-79840-00002,145,79840,00,002,TITTABAWASSEE TOWNSHIP,2614579840
26,145,145082,26145145082,A,1457984000003,Voting District 1457984000003,V1,G5240,N,3313,WP-145-79840-00003,145,79840,00,003,TITTABAWASSEE TOWNSHIP,2614579840
26,145,145083,26145145083,A,1457984000004,Voting District 1457984000004,V1,G5240,N,3314,WP-145-79840-00004,145,79840,00,004,TITTABAWASSEE TOWNSHIP,2614579840
26,145,145084,26145145084,A,1458932000001,Voting District 1458932000001,V1,G5240,N,3315,WP-145-89320-00001,145,89320,00,001,ZILWAUKEE CITY,2614589320
26,145,145085,26145145085,A,1458934000001,Voting District 1458934000001,V1,G5240,N,3316,WP-145-89340-00001,145,89340,00,001,ZILWAUKEE TOWNSHIP,2614589340
26,147,147001,26147147001,A,1470118000001,Voting District 1470118000001,V1,G5240,N,3317,WP-147-01180-00001,147,01180,00,001,ALGONAC CITY,2614701180
26,147,147002,26147147002,A,1470118000002,Voting District 1470118000002,V1,G5240,N,3318,WP-147-01180-00002,147,01180,00,002,ALGONAC CITY,2614701180
26,147,147003,26147147003,A,1470776000001,Voting District 1470776000001,V1,G5240,N,3319,WP-147-07760-00001,147,07760,00,001,BERLIN TOWNSHIP,2614707760
26,147,147004,26147147004,A,1471082000001,Voting District 1471082000001,V1,G5240,N,3320,WP-147-10820-00001,147,10820,00,001,BROCKWAY TOWNSHIP,2614710820
26,147,147006,26147147006,A,1471202000002,Voting District 1471202000002,V1,G5240,N,3322,WP-147-12020-00002,147,12020,00,002,BURTCHVILLE TOWNSHIP,2614712020
26,147,147007,26147147007,A,1471202000003,Voting District 1471202000003,V1,G5240,N,3323,WP-147-12020-00003,147,12020,00,003,BURTCHVILLE TOWNSHIP,2614712020
26,147,147008,26147147008,A,1471372000001,Voting District 1471372000001,V1,G5240,N,3324,WP-147-13720-00001,147,13720,00,001,CASCO TOWNSHIP,2614713720
26,147,147009,26147147009,A,1471372000002,Voting District 1471372000002,V1,G5240,N,3325,WP-147-13720-00002,147,13720,00,002,CASCO TOWNSHIP,2614713720
26,147,147010,26147147010,A,1471554000001,Voting District 1471554000001,V1,G5240,N,3326,WP-147-15540-00001,147,15540,00,001,CHINA TOWNSHIP,2614715540
26,147,147011,26147147011,A,1471554000002,Voting District 1471554000002,V1,G5240,N,3327,WP-147-15540-00002,147,15540,00,002,CHINA TOWNSHIP,2614715540
26,147,147012,26147147012,A,1471618000001,Voting District 1471618000001,V1,G5240,N,3328,WP-147-16180-00001,147,16180,00,001,CLAY TOWNSHIP,2614716180
26,147,147013,26147147013,A,1471618000003,Voting District 1471618000003,V1,G5240,N,3329,WP-147-16180-00003,147,16180,00,003,CLAY TOWNSHIP,2614716180
26,147,147014,26147147014,A,1471618000004,Voting District 1471618000004,V1,G5240,N,3330,WP-147-16180-00004,147,16180,00,004,CLAY TOWNSHIP,2614716180
26,147,147015,26147147015,A,1471618000005,Voting District 1471618000005,V1,G5240,N,3331,WP-147-16180-00005,147,16180,00,005,CLAY TOWNSHIP,2614716180
26,147,147016,26147147016,A,1471676000001,Voting District 1471676000001,V1,G5240,N,3332,WP-147-16760-00001,147,16760,00,001,CLYDE TOWNSHIP,2614716760
26,147,147017,26147147017,A,1471676000002,Voting District 1471676000002,V1,G5240,N,3333,WP-147-16760-00002,147,16760,00,002,CLYDE TOWNSHIP,2614716760
26,147,147018,26147147018,A,1471752000001,Voting District 1471752000001,V1,G5240,N,3334,WP-147-17520-00001,147,17520,00,001,COLUMBUS TOWNSHIP,2614717520
26,147,147019,26147147019,A,1471752000003,Voting District 1471752000003,V1,G5240,N,3335,WP-147-17520-00003,147,17520,00,003,COLUMBUS TOWNSHIP,2614717520
26,147,147020,26147147020,A,1471840000001,Voting District 1471840000001,V1,G5240,N,3336,WP-147-18400-00001,147,18400,00,001,COTTRELLVILLE TOWNSHIP,2614718400
26,147,147021,26147147021,A,1472382000001,Voting District 1472382000001,V1,G5240,N,3337,WP-147-23820-00001,147,23820,00,001,EAST CHINA TOWNSHIP,2614723820
26,147,147023,26147147023,A,1472596000001,Voting District 1472596000001,V1,G5240,N,3339,WP-147-25960-00001,147,25960,00,001,EMMETT TOWNSHIP,2614725960
26,147,147024,26147147024,A,1472976000001,Voting District 1472976000001,V1,G5240,N,3340,WP-147-29760-00001,147,29760,00,001,FORT GRATIOT TOWNSHIP,2614729760
26,147,147025,26147147025,A,1472976000002,Voting District 1472976000002,V1,G5240,N,3341,WP-147-29760-00002,147,29760,00,002,FORT GRATIOT TOWNSHIP,2614729760
26,147,147026,26147147026,A,1472976000003,Voting District 1472976000003,V1,G5240,N,3342,WP-147-29760-00003,147,29760,00,003,FORT GRATIOT TOWNSHIP,2614729760
26,147,147027,26147147027,A,1472976000004,Voting District 1472976000004,V1,G5240,N,3343,WP-147-29760-00004,147,29760,00,004,FORT GRATIOT TOWNSHIP,2614729760
26,147,147029,26147147029,A,1473442000001,Voting District 1473442000001,V1,G5240,N,3345,WP-147-34420-00001,147,34420,00,001,GRANT TOWNSHIP,2614734420
26,147,147030,26147147030,A,1473522000001,Voting District 1473522000001,V1,G5240,N,3346,WP-147-35220-00001,147,35220,00,001,GREENWOOD TOWNSHIP,2614735220
26,147,147031,26147147031,A,1474092000001,Voting District 1474092000001,V1,G5240,N,3347,WP-147-40920-00001,147,40920,00,001,IRA TOWNSHIP,2614740920
26,147,147032,26147147032,A,1474092000002,Voting District 1474092000002,V1,G5240,N,3348,WP-147-40920-00002,147,40920,00,002,IRA TOWNSHIP,2614740920
26,147,147034,26147147034,A,1474274000001,Voting District 1474274000001,V1,G5240,N,3350,WP-147-42740-00001,147,42740,00,001,KENOCKEE TOWNSHIP,2614742740
26,147,147035,26147147035,A,1474316000001,Voting District 1474316000001,V1,G5240,N,3351,WP-147-43160-00001,147,43160,00,001,KIMBALL TOWNSHIP,2614743160
26,147,147036,26147147036,A,1474316000002,Voting District 1474316000002,V1,G5240,N,3352,WP-147-43160-00002,147,43160,00,002,KIMBALL TOWNSHIP,2614743160
26,147,147037,26147147037,A,1474316000003,Voting District 1474316000003,V1,G5240,N,3353,WP-147-43160-00003,147,43160,00,003,KIMBALL TOWNSHIP,2614743160
26,147,147039,26147147039,A,1474980000001,Voting District 1474980000001,V1,G5240,N,3355,WP-147-49800-00001,147,49800,00,001,LYNN TOWNSHIP,2614749800
26,147,147040,26147147040,A,1475160000001,Voting District 1475160000001,V1,G5240,N,3356,WP-147-51600-00001,147,51600,00,001,MARINE CITY,2614751600
26,147,147041,26147147041,A,1475160000002,Voting District 1475160000002,V1,G5240,N,3357,WP-147-51600-00002,147,51600,00,002,MARINE CITY,2614751600
26,147,147042,26147147042,A,1475208000001,Voting District 1475208000001,V1,G5240,N,3358,WP-147-52080-00001,147,52080,00,001,MARYSVILLE CITY,2614752080
26,147,147043,26147147043,A,1475208000002,Voting District 1475208000002,V1,G5240,N,4710,WP-147-52080-00002,147,52080,00,002,MARYSVILLE CITY,2614752080
26,147,147044,26147147044,A,1475208000003,Voting District 1475208000003,V1,G5240,N,3359,WP-147-52080-00003,147,52080,00,003,MARYSVILLE CITY,2614752080
26,147,147045,26147147045,A,1475208000004,Voting District 1475208000004,V1,G5240,N,4711,WP-147-52080-00004,147,52080,00,004,MARYSVILLE CITY,2614752080
26,147,147046,26147147046,A,1475296000002,Voting District 1475296000002,V1,G5240,N,3360,WP-147-52960-00002,147,52960,00,002,MEMPHIS CITY,2614752960
26,147,147047,26147147047,A,1475638000001,Voting District 1475638000001,V1,G5240,N,3361,WP-147-56380-00001,147,56380,00,001,MUSSEY TOWNSHIP,2614756380
26,147,147048,26147147048,A,1476582000001,Voting District 1476582000001,V1,G5240,N,3362,WP-147-65820-00001,147,65820,00,001,PORT HURON CITY,2614765820
26,147,147049,26147147049,A,1476582000002,Voting District 1476582000002,V1,G5240,N,3363,WP-147-65820-00002,147,65820,00,002,PORT HURON CITY,2614765820
26,147,147050,26147147050,A,1476582000003,Voting District 1476582000003,V1,G5240,N,3364,WP-147-65820-00003,147,65820,00,003,PORT HURON CITY,2614765820
26,147,147051,26147147051,A,1476582000004,Voting District 1476582000004,V1,G5240,N,3365,WP-147-65820-00004,147,65820,00,004,PORT HURON CITY,2614765820
26,147,147052,26147147052,A,1476582000005,Voting District 1476582000005,V1,G5240,N,3366,WP-147-65820-00005,147,65820,00,005,PORT HURON CITY,2614765820
26,147,147053,26147147053,A,1476582000006,Voting District 1476582000006,V1,G5240,N,3367,WP-147-65820-00006,147,65820,00,006,PORT HURON CITY,2614765820
26,147,147054,26147147054,A,1476582000007,Voting District 1476582000007,V1,G5240,N,3368,WP-147-65820-00007,147,65820,00,007,PORT HURON CITY,2614765820
26,147,147055,26147147055,A,1476582000008,Voting District 1476582000008,V1,G5240,N,3369,WP-147-65820-00008,147,65820,00,008,PORT HURON CITY,2614765820
26,147,147056,26147147056,A,1476582000009,Voting District 1476582000009,V1,G5240,N,3370,WP-147-65820-00009,147,65820,00,009,PORT HURON CITY,2614765820
26,147,147057,26147147057,A,1476582000010,Voting District 1476582000010,V1,G5240,N,3371,WP-147-65820-00010,147,65820,00,010,PORT HURON CITY,2614765820
26,147,147059,26147147059,A,1476584000002,Voting District 1476584000002,V1,G5240,N,3373,WP-147-65840-00002,147,65840,00,002,PORT HURON TOWNSHIP,2614765840
26,147,147060,26147147060,A,1476584000003,Voting District 1476584000003,V1,G5240,N,3374,WP-147-65840-00003,147,65840,00,003,PORT HURON TOWNSHIP,2614765840
26,147,147062,26147147062,A,1476584000004,Voting District 1476584000004,V1,G5240,N,3375,WP-147-65840-00004,147,65840,00,004,PORT HURON TOWNSHIP,2614765840
26,147,147061,26147147061,A,1476584000004,Voting District 1476584000004,V1,G5240,N,3375,WP-147-65840-00004,147,65840,00,004,PORT HURON TOWNSHIP,2614765840
26,147,147063,26147147063,A,1476862000001,Voting District 1476862000001,V1,G5240,N,3377,WP-147-68620-00001,147,68620,00,001,RILEY TOWNSHIP,2614768620
26,147,147064,26147147064,A,1477068000001,Voting District 1477068000001,V1,G5240,N,3378,WP-147-70680-00001,147,70680,00,001,ST. CLAIR CITY,2614770680
26,147,147065,26147147065,A,1477068000002,Voting District 1477068000002,V1,G5240,N,3379,WP-147-70680-00002,147,70680,00,002,ST. CLAIR CITY,2614770680
26,147,147066,26147147066,A,1477068000003,Voting District 1477068000003,V1,G5240,N,3380,WP-147-70680-00003,147,70680,00,003,ST. CLAIR CITY,2614770680
26,147,147067,26147147067,A,1477070000001,Voting District 1477070000001,V1,G5240,N,3381,WP-147-70700-00001,147,70700,00,001,ST. CLAIR TOWNSHIP,2614770700
26,147,147068,26147147068,A,1477070000002,Voting District 1477070000002,V1,G5240,N,3382,WP-147-70700-00002,147,70700,00,002,ST. CLAIR TOWNSHIP,2614770700
26,147,147069,26147147069,A,1478290000001,Voting District 1478290000001,V1,G5240,N,3383,WP-147-82900-00001,147,82900,00,001,WALES TOWNSHIP,2614782900
26,147,147070,26147147070,A,1478900000001,Voting District 1478900000001,V1,G5240,N,3384,WP-147-89000-00001,147,89000,00,001,YALE CITY,2614789000
26,149,149001,26149149001,A,1491194000001,Voting District 1491194000001,V1,G5240,N,3385,WP-149-11940-00001,149,11940,00,001,BURR OAK TOWNSHIP,2614911940
26,149,149002,26149149002,A,1491737000001,Voting District 1491737000001,V1,G5240,N,3386,WP-149-17370-00001,149,17370,00,001,COLON TOWNSHIP,2614917370
26,149,149003,26149149003,A,1491786000001,Voting District 1491786000001,V1,G5240,N,3387,WP-149-17860-00001,149,17860,00,001,CONSTANTINE TOWNSHIP,2614917860
